Timestamp,Source IP,Source Port,Destination IP,Destination Port,Protocol,Action,Severity,Country,Services,Packates,Incidents,Description
01-02-2023 04:24,192.168.1.5,54321,10.0.0.1,22,UDP,Allow,Low,USA,Mail,714,75,HTTP traffic allowed from internal network to external server
01-04-2023 16:10,192.168.1.2,45678,8.8.4.4,22,TCP,Block,High,UK,Web Access,331,50,DNS traffic blocked from suspicious source IP
01-02-2023 17:09,192.168.1.2,12345,8.8.4.4,80,TCP,Block,High,USA,Mail,689,91,SSH traffic allowed from trusted internal network to internal server
01-01-2023 11:15,192.168.1.2,12546,8.8.8.8,53,UDP,Allow,Medium,China,Database,954,85,HTTP traffic allowed from internal network to external server
01-04-2023 03:14,192.168.1.2,45678,10.0.0.3,80,UDP,Block,High,China,Web Access,499,97,HTTP traffic allowed from internal network to external server
01-03-2023 01:10,192.168.1.5,12345,8.8.4.4,80,UDP,Block,High,UK,News,878,85,SSH traffic allowed from trusted internal network to internal server
01-03-2023 02:06,192.168.1.2,12546,8.8.8.8,22,TCP,Allow,Low,USA,Mail,924,91,DNS traffic blocked from suspicious source IP
01-04-2023 18:38,192.168.1.5,12546,10.0.0.3,22,UDP,Allow,Low,USA,News,272,66,HTTP traffic allowed from internal network to external server
01-03-2023 17:54,192.168.1.2,12546,10.0.0.3,53,UDP,Block,High,USA,News,911,55,DNS traffic blocked from suspicious source IP
01-01-2023 03:24,171.168.1.3,67890,10.0.0.3,80,TCP,Allow,Low,India,Mail,628,84,SSH traffic allowed from trusted internal network to internal server
01-03-2023 02:14,192.168.1.2,54321,10.0.0.2,80,TCP,Block,High,India,News,275,55,SSH traffic allowed from trusted internal network to internal server
01-02-2023 15:30,192.168.1.2,12345,8.8.4.4,80,UDP,Block,High,India,Database,202,98,SSH traffic allowed from trusted internal network to internal server
01-03-2023 06:45,171.168.1.3,54321,10.0.0.1,80,UDP,Allow,Low,India,Mail,960,63,DNS traffic blocked from suspicious source IP
01-04-2023 04:09,192.168.1.5,45678,10.0.0.2,53,UDP,Allow,Medium,UK,Mail,703,84,DNS traffic blocked from suspicious source IP
01-01-2023 23:04,171.168.1.3,45698,8.8.4.4,53,TCP,Block,High,USA,News,659,95,DNS traffic blocked from suspicious source IP
01-01-2023 03:19,192.168.1.5,45678,10.0.0.1,80,UDP,Block,High,China,Application Access,570,89,SSH traffic allowed from trusted internal network to internal server
01-03-2023 22:27,192.168.1.2,45678,10.0.0.2,80,TCP,Block,High,USA,Database,771,69,SSH traffic allowed from trusted internal network to internal server
01-03-2023 18:19,194.168.1.4,67890,10.0.0.2,22,TCP,Allow,Medium,China,Web Access,186,79,DNS traffic blocked from suspicious source IP
01-03-2023 08:37,172.168.1.1,67890,10.0.0.3,22,UDP,Allow,Low,USA,Mail,533,62,HTTP traffic allowed from internal network to external server
01-01-2023 07:25,192.168.1.5,67890,8.8.8.8,22,UDP,Allow,Medium,India,Database,836,69,DNS traffic blocked from suspicious source IP
01-02-2023 21:20,192.168.1.5,12345,10.0.0.3,53,UDP,Allow,Low,China,News,284,78,DNS traffic blocked from suspicious source IP
01-01-2023 13:32,192.168.1.2,45678,8.8.4.4,22,TCP,Block,High,China,News,886,56,DNS traffic blocked from suspicious source IP
01-04-2023 23:36,192.168.1.5,12345,10.0.0.2,80,UDP,Allow,Low,UK,Web Access,575,98,SSH traffic allowed from trusted internal network to internal server
01-03-2023 21:12,172.168.1.1,45678,10.0.0.1,53,UDP,Block,High,USA,Database,177,74,DNS traffic blocked from suspicious source IP
01-03-2023 06:46,192.168.1.2,54321,8.8.8.8,22,UDP,Allow,Medium,USA,Mail,935,84,SSH traffic allowed from trusted internal network to internal server
01-02-2023 03:35,194.168.1.4,45698,8.8.8.8,22,UDP,Block,High,UK,Database,762,60,SSH traffic allowed from trusted internal network to internal server
01-02-2023 21:33,172.168.1.1,54321,8.8.4.4,53,UDP,Allow,Low,China,News,528,59,HTTP traffic allowed from internal network to external server
01-01-2023 10:33,192.168.1.2,45678,8.8.8.8,22,TCP,Allow,Medium,China,Web Access,416,98,DNS traffic blocked from suspicious source IP
01-02-2023 03:46,192.168.1.2,45698,8.8.8.8,22,TCP,Allow,Medium,UK,Mail,273,72,HTTP traffic allowed from internal network to external server
01-01-2023 17:08,192.168.1.5,12546,10.0.0.1,22,UDP,Block,High,UK,Application Access,567,59,DNS traffic blocked from suspicious source IP
01-04-2023 12:22,171.168.1.3,67890,8.8.4.4,53,UDP,Block,High,China,Mail,389,53,DNS traffic blocked from suspicious source IP
01-03-2023 04:56,171.168.1.3,45678,8.8.8.8,22,UDP,Allow,Medium,India,Database,640,96,HTTP traffic allowed from internal network to external server
01-02-2023 23:31,192.168.1.5,12345,10.0.0.1,53,TCP,Allow,Medium,India,Web Access,236,80,DNS traffic blocked from suspicious source IP
01-04-2023 20:06,192.168.1.2,54321,10.0.0.3,80,UDP,Allow,Medium,UK,Web Access,470,69,HTTP traffic allowed from internal network to external server
01-01-2023 16:59,194.168.1.4,45678,10.0.0.2,22,UDP,Block,High,USA,Application Access,102,59,HTTP traffic allowed from internal network to external server
01-03-2023 18:02,192.168.1.5,45698,10.0.0.3,22,TCP,Allow,Low,UK,News,373,50,SSH traffic allowed from trusted internal network to internal server
01-01-2023 01:41,194.168.1.4,54321,10.0.0.2,22,UDP,Block,High,USA,News,780,64,HTTP traffic allowed from internal network to external server
01-04-2023 01:25,171.168.1.3,45698,10.0.0.3,53,TCP,Block,High,UK,Database,308,85,HTTP traffic allowed from internal network to external server
01-02-2023 17:13,172.168.1.1,54321,10.0.0.1,80,UDP,Block,High,India,Database,833,68,HTTP traffic allowed from internal network to external server
01-02-2023 00:23,172.168.1.1,67890,8.8.8.8,53,UDP,Block,High,USA,News,117,89,DNS traffic blocked from suspicious source IP
01-03-2023 03:44,192.168.1.5,12345,8.8.4.4,22,TCP,Block,High,UK,Web Access,544,57,SSH traffic allowed from trusted internal network to internal server
01-04-2023 04:01,194.168.1.4,12345,10.0.0.2,22,TCP,Allow,Low,UK,Database,940,52,SSH traffic allowed from trusted internal network to internal server
01-03-2023 22:58,172.168.1.1,45698,10.0.0.3,80,UDP,Block,High,India,Mail,860,99,HTTP traffic allowed from internal network to external server
01-02-2023 21:43,171.168.1.3,12345,8.8.8.8,80,TCP,Allow,Medium,USA,Application Access,693,68,HTTP traffic allowed from internal network to external server
01-02-2023 18:20,194.168.1.4,67890,10.0.0.1,80,TCP,Allow,Medium,China,Web Access,668,87,SSH traffic allowed from trusted internal network to internal server
01-04-2023 07:38,172.168.1.1,12546,8.8.4.4,53,UDP,Block,High,USA,Application Access,858,50,SSH traffic allowed from trusted internal network to internal server
01-01-2023 01:55,192.168.1.5,12546,10.0.0.3,53,UDP,Block,High,China,Mail,278,97,SSH traffic allowed from trusted internal network to internal server
01-01-2023 14:27,171.168.1.3,67890,10.0.0.2,80,UDP,Block,High,USA,Mail,413,95,DNS traffic blocked from suspicious source IP
01-01-2023 13:46,192.168.1.5,45698,10.0.0.3,53,TCP,Allow,Low,UK,Application Access,300,64,HTTP traffic allowed from internal network to external server
01-02-2023 00:03,172.168.1.1,45698,10.0.0.1,53,TCP,Block,High,USA,Application Access,784,61,DNS traffic blocked from suspicious source IP
01-01-2023 01:03,194.168.1.4,45678,10.0.0.2,80,UDP,Block,High,UK,Application Access,834,89,DNS traffic blocked from suspicious source IP
01-02-2023 16:26,172.168.1.1,54321,8.8.4.4,22,UDP,Block,High,India,Web Access,210,96,SSH traffic allowed from trusted internal network to internal server
01-04-2023 12:04,172.168.1.1,67890,10.0.0.3,53,TCP,Block,High,India,Database,982,68,HTTP traffic allowed from internal network to external server
01-02-2023 04:57,171.168.1.3,67890,8.8.4.4,80,TCP,Allow,Low,India,Mail,999,74,SSH traffic allowed from trusted internal network to internal server
01-02-2023 07:47,194.168.1.4,45678,10.0.0.3,53,UDP,Allow,Medium,USA,News,731,97,DNS traffic blocked from suspicious source IP
01-01-2023 22:23,192.168.1.2,12546,10.0.0.1,53,TCP,Allow,Medium,China,Web Access,928,62,HTTP traffic allowed from internal network to external server
01-04-2023 19:36,172.168.1.1,54321,10.0.0.3,80,TCP,Block,High,India,Web Access,403,92,DNS traffic blocked from suspicious source IP
01-02-2023 05:49,171.168.1.3,67890,8.8.8.8,80,TCP,Block,High,China,Mail,514,98,DNS traffic blocked from suspicious source IP
01-03-2023 01:04,171.168.1.3,45678,8.8.8.8,80,UDP,Block,High,UK,News,140,89,SSH traffic allowed from trusted internal network to internal server
01-03-2023 16:21,192.168.1.2,45698,10.0.0.2,22,TCP,Block,High,USA,Application Access,446,72,SSH traffic allowed from trusted internal network to internal server
01-02-2023 01:29,194.168.1.4,12345,10.0.0.3,53,UDP,Block,High,India,Application Access,223,57,HTTP traffic allowed from internal network to external server
01-03-2023 21:06,192.168.1.2,45698,10.0.0.3,22,UDP,Block,High,India,Database,834,95,DNS traffic blocked from suspicious source IP
01-04-2023 04:17,171.168.1.3,45678,10.0.0.2,22,TCP,Allow,Medium,UK,News,824,80,HTTP traffic allowed from internal network to external server
01-04-2023 23:54,172.168.1.1,12345,8.8.4.4,80,TCP,Block,High,China,Application Access,335,54,DNS traffic blocked from suspicious source IP
01-03-2023 11:44,194.168.1.4,45698,8.8.8.8,53,TCP,Block,High,USA,News,646,69,HTTP traffic allowed from internal network to external server
01-04-2023 09:32,171.168.1.3,54321,10.0.0.2,53,UDP,Allow,Low,China,News,996,86,SSH traffic allowed from trusted internal network to internal server
01-02-2023 04:30,172.168.1.1,45678,10.0.0.3,22,TCP,Allow,Medium,USA,Mail,740,64,HTTP traffic allowed from internal network to external server
01-03-2023 00:34,192.168.1.5,67890,10.0.0.3,53,UDP,Allow,Low,USA,Web Access,512,55,DNS traffic blocked from suspicious source IP
01-03-2023 04:12,192.168.1.5,54321,10.0.0.3,22,TCP,Block,High,UK,News,376,61,SSH traffic allowed from trusted internal network to internal server
01-01-2023 20:13,194.168.1.4,45698,8.8.4.4,22,TCP,Allow,Medium,UK,Mail,353,65,DNS traffic blocked from suspicious source IP
01-01-2023 21:20,172.168.1.1,45698,10.0.0.3,22,TCP,Allow,Medium,USA,Web Access,311,81,HTTP traffic allowed from internal network to external server
01-04-2023 03:04,192.168.1.5,45698,8.8.4.4,22,TCP,Block,High,India,Database,282,63,HTTP traffic allowed from internal network to external server
01-02-2023 01:03,192.168.1.5,45678,10.0.0.1,53,UDP,Allow,Low,India,News,898,65,DNS traffic blocked from suspicious source IP
01-04-2023 16:44,192.168.1.5,12345,8.8.4.4,80,TCP,Allow,Medium,China,News,451,67,DNS traffic blocked from suspicious source IP
01-03-2023 13:16,192.168.1.2,12546,10.0.0.1,80,UDP,Allow,Low,China,Mail,114,55,DNS traffic blocked from suspicious source IP
01-02-2023 05:30,192.168.1.5,45698,8.8.4.4,53,UDP,Allow,Medium,UK,News,729,55,SSH traffic allowed from trusted internal network to internal server
01-04-2023 12:27,194.168.1.4,45698,10.0.0.3,22,UDP,Allow,Low,UK,Database,980,87,SSH traffic allowed from trusted internal network to internal server
01-04-2023 03:01,194.168.1.4,45698,8.8.8.8,53,TCP,Block,High,USA,Application Access,844,79,HTTP traffic allowed from internal network to external server
01-03-2023 20:22,192.168.1.2,54321,8.8.4.4,80,TCP,Allow,Medium,China,Mail,666,94,HTTP traffic allowed from internal network to external server
01-03-2023 12:27,171.168.1.3,45698,10.0.0.3,22,TCP,Block,High,UK,News,929,50,DNS traffic blocked from suspicious source IP
01-03-2023 17:24,172.168.1.1,12546,8.8.4.4,22,UDP,Block,High,China,Mail,959,85,SSH traffic allowed from trusted internal network to internal server
01-03-2023 19:01,172.168.1.1,54321,10.0.0.1,80,TCP,Block,High,China,Mail,971,55,DNS traffic blocked from suspicious source IP
01-04-2023 21:53,192.168.1.5,45678,8.8.8.8,22,UDP,Allow,Medium,India,News,883,58,DNS traffic blocked from suspicious source IP
01-03-2023 15:46,194.168.1.4,54321,10.0.0.2,53,TCP,Block,High,USA,Mail,492,59,DNS traffic blocked from suspicious source IP
01-01-2023 23:20,192.168.1.2,54321,10.0.0.3,53,UDP,Allow,Medium,UK,Application Access,332,93,DNS traffic blocked from suspicious source IP
01-01-2023 15:46,192.168.1.5,45678,10.0.0.2,22,UDP,Allow,Medium,UK,Database,777,91,HTTP traffic allowed from internal network to external server
01-01-2023 18:18,171.168.1.3,45678,10.0.0.3,22,TCP,Block,High,China,News,670,64,DNS traffic blocked from suspicious source IP
01-03-2023 18:30,194.168.1.4,67890,8.8.4.4,80,TCP,Allow,Medium,UK,Mail,315,60,HTTP traffic allowed from internal network to external server
01-04-2023 02:33,192.168.1.2,67890,10.0.0.3,22,TCP,Allow,Medium,India,Application Access,445,72,HTTP traffic allowed from internal network to external server
01-04-2023 23:52,192.168.1.5,12345,10.0.0.2,22,TCP,Block,High,India,News,980,88,DNS traffic blocked from suspicious source IP
01-02-2023 15:40,192.168.1.2,45698,10.0.0.2,53,UDP,Allow,Low,UK,Web Access,504,72,HTTP traffic allowed from internal network to external server
01-04-2023 20:38,192.168.1.5,12546,8.8.8.8,80,UDP,Allow,Medium,UK,Web Access,830,87,HTTP traffic allowed from internal network to external server
01-01-2023 10:21,172.168.1.1,12546,10.0.0.2,53,UDP,Allow,Medium,India,Mail,612,52,SSH traffic allowed from trusted internal network to internal server
01-03-2023 10:19,171.168.1.3,12345,10.0.0.2,53,TCP,Allow,Medium,USA,Web Access,114,83,SSH traffic allowed from trusted internal network to internal server
01-03-2023 13:43,194.168.1.4,12546,8.8.4.4,22,TCP,Allow,Medium,USA,Web Access,402,90,DNS traffic blocked from suspicious source IP
01-02-2023 19:07,172.168.1.1,67890,10.0.0.2,22,TCP,Block,High,UK,News,111,88,HTTP traffic allowed from internal network to external server
01-02-2023 10:54,192.168.1.5,67890,10.0.0.2,53,UDP,Block,High,USA,Database,318,94,HTTP traffic allowed from internal network to external server
01-03-2023 03:01,194.168.1.4,45698,10.0.0.2,53,TCP,Allow,Low,UK,Mail,467,74,DNS traffic blocked from suspicious source IP
01-02-2023 03:41,172.168.1.1,45698,10.0.0.3,22,UDP,Block,High,China,Application Access,153,60,HTTP traffic allowed from internal network to external server
01-04-2023 04:54,194.168.1.4,54321,8.8.8.8,22,TCP,Allow,Low,China,Application Access,187,76,DNS traffic blocked from suspicious source IP
01-01-2023 13:42,172.168.1.1,12546,10.0.0.2,22,UDP,Allow,Medium,UK,Web Access,946,60,DNS traffic blocked from suspicious source IP
01-02-2023 12:55,192.168.1.2,12546,10.0.0.1,80,UDP,Block,High,USA,News,668,84,HTTP traffic allowed from internal network to external server
01-04-2023 02:49,192.168.1.5,12546,8.8.4.4,22,UDP,Block,High,India,News,639,58,DNS traffic blocked from suspicious source IP
01-03-2023 10:30,192.168.1.2,12546,10.0.0.2,22,TCP,Block,High,China,Application Access,716,77,HTTP traffic allowed from internal network to external server
01-02-2023 17:34,171.168.1.3,45678,8.8.8.8,53,TCP,Allow,Medium,UK,Mail,992,61,HTTP traffic allowed from internal network to external server
01-04-2023 03:59,171.168.1.3,54321,10.0.0.1,22,UDP,Allow,Low,UK,Application Access,409,68,SSH traffic allowed from trusted internal network to internal server
01-04-2023 04:13,192.168.1.2,12345,10.0.0.3,22,TCP,Allow,Medium,USA,Database,403,69,DNS traffic blocked from suspicious source IP
01-04-2023 08:28,194.168.1.4,45698,10.0.0.1,22,UDP,Block,High,China,Mail,476,77,HTTP traffic allowed from internal network to external server
01-01-2023 08:39,192.168.1.2,54321,8.8.8.8,53,TCP,Block,High,India,Mail,837,78,SSH traffic allowed from trusted internal network to internal server
01-03-2023 20:46,171.168.1.3,12345,10.0.0.1,22,UDP,Allow,Low,India,Web Access,168,62,SSH traffic allowed from trusted internal network to internal server
01-01-2023 01:20,172.168.1.1,12546,10.0.0.2,22,UDP,Allow,Medium,India,Database,310,56,HTTP traffic allowed from internal network to external server
01-01-2023 07:06,194.168.1.4,12546,10.0.0.3,53,UDP,Allow,Low,USA,Application Access,597,80,HTTP traffic allowed from internal network to external server
01-02-2023 14:02,192.168.1.5,45678,10.0.0.1,53,TCP,Allow,Medium,India,Web Access,781,99,SSH traffic allowed from trusted internal network to internal server
01-02-2023 11:20,171.168.1.3,45698,8.8.8.8,80,TCP,Block,High,UK,Mail,897,68,SSH traffic allowed from trusted internal network to internal server
01-02-2023 12:54,192.168.1.2,12546,8.8.8.8,80,UDP,Allow,Medium,China,Database,370,60,DNS traffic blocked from suspicious source IP
01-02-2023 22:17,192.168.1.2,45698,8.8.4.4,22,UDP,Block,High,USA,News,275,81,SSH traffic allowed from trusted internal network to internal server
01-01-2023 12:23,192.168.1.2,45678,8.8.4.4,22,TCP,Allow,Medium,India,Database,405,85,HTTP traffic allowed from internal network to external server
01-01-2023 14:50,192.168.1.5,54321,10.0.0.1,22,UDP,Block,High,UK,Application Access,788,51,SSH traffic allowed from trusted internal network to internal server
01-03-2023 22:04,172.168.1.1,12546,8.8.4.4,22,UDP,Block,High,USA,Application Access,616,85,HTTP traffic allowed from internal network to external server
01-02-2023 21:17,192.168.1.2,45678,10.0.0.3,53,TCP,Allow,Medium,USA,Mail,462,59,HTTP traffic allowed from internal network to external server
01-03-2023 18:46,171.168.1.3,67890,10.0.0.1,80,TCP,Block,High,USA,News,755,62,SSH traffic allowed from trusted internal network to internal server
01-03-2023 01:44,194.168.1.4,12345,10.0.0.3,53,TCP,Allow,Medium,China,Database,560,55,HTTP traffic allowed from internal network to external server
01-04-2023 03:46,194.168.1.4,45678,8.8.8.8,80,TCP,Allow,Medium,USA,News,441,54,HTTP traffic allowed from internal network to external server
